activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,15736951,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,,CHEMBL3623562,,CHEMBL3623562,,False,http://www.openphacts.org/units/Nanomolar,2506157,>,1,True,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10000.0
,15736952,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cccc(C(=O)CF)c1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '32.11', 'le': '0.61', 'lle': '3.10', 'sei': '36.54'}",CHEMBL3623561,,CHEMBL3623561,6.24,False,http://www.openphacts.org/units/Nanomolar,2506156,=,1,True,=,,IC50,nM,,578.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,578.0
,15736953,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Cn1cc(C(=O)C(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '24.78', 'le': '0.49', 'lle': '3.02', 'sei': '14.36'}",CHEMBL3623560,,CHEMBL3623560,5.01,False,http://www.openphacts.org/units/Nanomolar,2506155,=,1,True,=,,IC50,nM,,9780.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,9780.0
,15736954,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,O=C(c1cnn(C2CCCC2)c1)C(F)F,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '31.19', 'le': '0.61', 'lle': '4.23', 'sei': '19.15'}",CHEMBL3623559,,CHEMBL3623559,6.68,False,http://www.openphacts.org/units/Nanomolar,2506154,=,1,True,=,,IC50,nM,,208.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,208.0
,15736955,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(CC)n1cc(C(=O)C(F)(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '36.91', 'le': '0.74', 'lle': '5.65', 'sei': '24.77'}",CHEMBL3623551,,CHEMBL3623551,8.64,False,http://www.openphacts.org/units/Nanomolar,2506146,=,1,True,=,,IC50,nM,,2.27,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2.27
,15736956,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCCC(C)n1cc(C(=O)C(F)(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '34.49', 'le': '0.69', 'lle': '5.09', 'sei': '23.15'}",CHEMBL3623550,,CHEMBL3623550,8.08,False,http://www.openphacts.org/units/Nanomolar,2506145,=,1,True,=,,IC50,nM,,8.37,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,8.37
,15736957,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(C)n1cc(C(=O)C(F)(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '36.58', 'le': '0.73', 'lle': '5.45', 'sei': '23.08'}",CHEMBL3623549,,CHEMBL3623549,8.05,False,http://www.openphacts.org/units/Nanomolar,2506144,=,1,True,=,,IC50,nM,,8.84,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,8.84
,15736958,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(C(=O)C(F)(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '33.55', 'le': '0.67', 'lle': '4.71', 'sei': '19.83'}",CHEMBL3623548,,CHEMBL3623548,6.92,False,http://www.openphacts.org/units/Nanomolar,2506143,=,1,True,=,,IC50,nM,,121.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,121.0
,15736959,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '36.06', 'le': '0.71', 'lle': '4.57', 'sei': '48.63'}",CHEMBL89354,,CHEMBL89354,8.30,False,http://www.openphacts.org/units/Nanomolar,2506142,=,1,True,=,,IC50,nM,,5.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,5.0
,15736960,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,C[Si](C)(C)c1cccc(C(=O)C(F)(F)F)c1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '28.55', 'le': None, 'lle': None, 'sei': None}",CHEMBL3137700,,CHEMBL3137700,7.03,False,http://www.openphacts.org/units/Nanomolar,2506141,=,1,True,=,,IC50,nM,,92.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,92.9
,15736961,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,COP(=O)(OC)OC=C(Cl)Cl,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '28.07', 'le': '0.77', 'lle': '3.52', 'sei': '13.86'}",CHEMBL167911,DICHLORVOS,CHEMBL167911,6.20,False,http://www.openphacts.org/units/Nanomolar,2506140,=,1,True,=,,IC50,nM,,627.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,627.0
,15736962,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1ccccc1OC(C)C,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '29.77', 'le': '0.57', 'lle': '4.04', 'sei': '13.10'}",CHEMBL446060,PROPOXUR,CHEMBL446060,6.23,False,http://www.openphacts.org/units/Nanomolar,2506139,=,1,True,=,,IC50,nM,,590.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,590.0
,15736963,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Cn1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,,CHEMBL3623567,,CHEMBL3623567,,False,http://www.openphacts.org/units/Nanomolar,2506162,>,1,True,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10000.0
,15736964,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,O=C(CF)c1cnn(C2CCCC2)c1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '28.55', 'le': '0.55', 'lle': '3.45', 'sei': '16.06'}",CHEMBL3623566,,CHEMBL3623566,5.60,False,http://www.openphacts.org/units/Nanomolar,2506161,=,1,True,=,,IC50,nM,,2500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2500.0
,15736965,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(CC)n1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '26.62', 'le': '0.51', 'lle': '2.88', 'sei': '15.12'}",CHEMBL3623565,,CHEMBL3623565,5.28,False,http://www.openphacts.org/units/Nanomolar,2506160,=,1,True,=,,IC50,nM,,5290.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,5290.0
,15736966,[],CHEMBL3626446,Inhibition of recombinant human AChE after 10 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCCC(C)n1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '23.29', 'le': '0.45', 'lle': '2.22', 'sei': '13.23'}",CHEMBL3623564,,CHEMBL3623564,4.62,False,http://www.openphacts.org/units/Nanomolar,2506159,=,1,True,=,,IC50,nM,,24200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,24200.0
,15736967,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,O=C(c1cnn(C2CCCC2)c1)C(F)(F)F,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '35.37', 'le': '0.70', 'lle': '5.47', 'sei': '23.54'}",CHEMBL3623552,,CHEMBL3623552,8.21,False,http://www.openphacts.org/units/Nanomolar,2506147,=,1,True,=,,IC50,nM,,6.11,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,6.11
,15736968,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Cn1cc(C(=O)C(F)(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '28.02', 'le': '0.56', 'lle': '3.89', 'sei': '17.68'}",CHEMBL3623553,,CHEMBL3623553,6.17,False,http://www.openphacts.org/units/Nanomolar,2506148,=,1,True,=,,IC50,nM,,678.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,678.0
,15736969,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cccc(C(=O)C(F)F)c1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '37.98', 'le': '0.73', 'lle': '4.63', 'sei': '47.22'}",CHEMBL3623554,,CHEMBL3623554,8.06,False,http://www.openphacts.org/units/Nanomolar,2506149,=,1,True,=,,IC50,nM,,8.69,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,8.69
,15736970,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(C(=O)C(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '32.21', 'le': '0.64', 'lle': '4.15', 'sei': '17.37'}",CHEMBL3623555,,CHEMBL3623555,6.06,False,http://www.openphacts.org/units/Nanomolar,2506150,=,1,True,=,,IC50,nM,,869.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,869.0
,15736971,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(C)n1cc(C(=O)C(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '34.95', 'le': '0.69', 'lle': '4.77', 'sei': '20.25'}",CHEMBL3623556,,CHEMBL3623556,7.07,False,http://www.openphacts.org/units/Nanomolar,2506151,=,1,True,=,,IC50,nM,,85.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,85.9
,15736972,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCCC(C)n1cc(C(=O)C(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '31.45', 'le': '0.62', 'lle': '4.11', 'sei': '19.49'}",CHEMBL3623557,,CHEMBL3623557,6.80,False,http://www.openphacts.org/units/Nanomolar,2506152,=,1,True,=,,IC50,nM,,158.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,158.0
,15736973,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(CC)n1cc(C(=O)C(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '34.47', 'le': '0.68', 'lle': '4.76', 'sei': '21.36'}",CHEMBL3623558,,CHEMBL3623558,7.45,False,http://www.openphacts.org/units/Nanomolar,2506153,=,1,True,=,,IC50,nM,,35.2,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,35.2
,15736974,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,O=C(c1cnn(C2CCCC2)c1)C(F)F,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '30.87', 'le': '0.60', 'lle': '4.16', 'sei': '18.95'}",CHEMBL3623559,,CHEMBL3623559,6.61,False,http://www.openphacts.org/units/Nanomolar,2506154,=,1,True,=,,IC50,nM,,244.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,244.0
,15736975,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Cn1cc(C(=O)C(F)F)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '24.52', 'le': '0.48', 'lle': '2.97', 'sei': '14.21'}",CHEMBL3623560,,CHEMBL3623560,4.96,False,http://www.openphacts.org/units/Nanomolar,2506155,=,1,True,=,,IC50,nM,,11000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,11000.0
,15736976,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cccc(C(=O)CF)c1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '31.64', 'le': '0.60', 'lle': '3.01', 'sei': '36.00'}",CHEMBL3623561,,CHEMBL3623561,6.15,False,http://www.openphacts.org/units/Nanomolar,2506156,=,1,True,=,,IC50,nM,,715.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,715.0
,15736977,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,,CHEMBL3623562,,CHEMBL3623562,,False,http://www.openphacts.org/units/Nanomolar,2506157,>,1,True,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10000.0
,15736978,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(C)n1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '25.76', 'le': '0.50', 'lle': '2.73', 'sei': '13.60'}",CHEMBL3623563,,CHEMBL3623563,4.75,False,http://www.openphacts.org/units/Nanomolar,2506158,=,1,True,=,,IC50,nM,,18000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,18000.0
,15736979,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCCC(C)n1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '23.98', 'le': '0.46', 'lle': '2.35', 'sei': '13.63'}",CHEMBL3623564,,CHEMBL3623564,4.75,False,http://www.openphacts.org/units/Nanomolar,2506159,=,1,True,=,,IC50,nM,,17600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,17600.0
,15736980,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CCC(CC)n1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '26.66', 'le': '0.52', 'lle': '2.88', 'sei': '15.15'}",CHEMBL3623565,,CHEMBL3623565,5.29,False,http://www.openphacts.org/units/Nanomolar,2506160,=,1,True,=,,IC50,nM,,5190.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,5190.0
,15736981,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,O=C(CF)c1cnn(C2CCCC2)c1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,"{'bei': '29.98', 'le': '0.57', 'lle': '3.73', 'sei': '16.86'}",CHEMBL3623566,,CHEMBL3623566,5.88,False,http://www.openphacts.org/units/Nanomolar,2506161,=,1,True,=,,IC50,nM,,1310.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1310.0
,15736982,[],CHEMBL3626447,Inhibition of recombinant human AChE after 60 mins by Ellman assay,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Cn1cc(C(=O)CF)cn1,,,CHEMBL3621126,Bioorg. Med. Chem. Lett.,2015.0,,CHEMBL3623567,,CHEMBL3623567,,False,http://www.openphacts.org/units/Nanomolar,2506162,>,1,True,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10000.0
,15759423,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1c[nH]c2ccccc12)c1ccc[n+](Cc2ccccc2)c1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '12.67', 'le': '0.23', 'lle': '1.04', 'sei': '9.26'}",CHEMBL3628053,,CHEMBL3629888,4.52,False,http://www.openphacts.org/units/Nanomolar,2506941,=,1,True,=,,IC50,nM,,30500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,30.5
,15759424,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1c[nH]c2ccccc12)c1ccc[n+](Cc2ccccc2F)c1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '12.13', 'le': '0.22', 'lle': '0.92', 'sei': '9.32'}",CHEMBL3628054,,CHEMBL3629883,4.54,False,http://www.openphacts.org/units/Nanomolar,2506942,=,1,True,=,,IC50,nM,,28600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,28.6
,15759425,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2ccccc2)cc1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '15.08', 'le': '0.27', 'lle': '1.90', 'sei': '11.02'}",CHEMBL3628055,,CHEMBL3629889,5.38,False,http://www.openphacts.org/units/Nanomolar,2506943,=,1,True,=,,IC50,nM,,4200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.2
,15759426,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2ccccc2F)cc1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '14.67', 'le': '0.27', 'lle': '1.87', 'sei': '11.27'}",CHEMBL3628056,,CHEMBL3629890,5.50,False,http://www.openphacts.org/units/Nanomolar,2506944,=,1,True,=,,IC50,nM,,3200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.2
,15759427,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2cccc(F)c2)cc1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '14.45', 'le': '0.26', 'lle': '1.79', 'sei': '11.09'}",CHEMBL3628057,,CHEMBL3629914,5.41,False,http://www.openphacts.org/units/Nanomolar,2506945,=,1,True,=,,IC50,nM,,3900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.9
,15759428,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2ccc(F)cc2)cc1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '14.60', 'le': '0.27', 'lle': '1.85', 'sei': '11.21'}",CHEMBL3628058,,CHEMBL3629915,5.47,False,http://www.openphacts.org/units/Nanomolar,2506946,=,1,True,=,,IC50,nM,,3400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.4
,15759429,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)c1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '15.03', 'le': '0.27', 'lle': '1.79', 'sei': '11.42'}",CHEMBL3628059,,CHEMBL3629884,5.57,False,http://www.openphacts.org/units/Nanomolar,2506947,=,1,True,=,,IC50,nM,,2700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.7
,15759430,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '14.15', 'le': '0.26', 'lle': '1.46', 'sei': '10.75'}",CHEMBL3628060,,CHEMBL3629916,5.24,False,http://www.openphacts.org/units/Nanomolar,2506948,=,1,True,=,,IC50,nM,,5700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.7
,15759431,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '12.16', 'le': '0.22', 'lle': '1.29', 'sei': '6.39'}",CHEMBL3628061,,CHEMBL3629917,4.64,False,http://www.openphacts.org/units/Nanomolar,2506949,=,1,True,=,,IC50,nM,,22900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,22.9
,15759432,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2[nH]cc(CCNC(=O)c3cc[n+](Cc4ccccc4F)cc3)c2c1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '13.55', 'le': '0.25', 'lle': '1.86', 'sei': '9.45'}",CHEMBL3628062,,CHEMBL3629918,5.48,False,http://www.openphacts.org/units/Nanomolar,2506950,=,1,True,=,,IC50,nM,,3300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.3
,15759433,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2[nH]cc(CCNC(=O)c3cc[n+](Cc4cccc(F)c4)cc3)c2c1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '13.40', 'le': '0.25', 'lle': '1.80', 'sei': '9.35'}",CHEMBL3628063,,CHEMBL3629923,5.42,False,http://www.openphacts.org/units/Nanomolar,2506951,=,1,True,=,,IC50,nM,,3800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.8
,15759434,[],CHEMBL3631132,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2[nH]cc(CCNC(=O)c3cc[n+](Cc4ccc(F)cc4)cc3)c2c1.[Br-],,,CHEMBL3627616,Eur. J. Med. Chem.,2015.0,"{'bei': '13.08', 'le': '0.24', 'lle': '1.67', 'sei': '9.12'}",CHEMBL3628064,,CHEMBL3629891,5.29,False,http://www.openphacts.org/units/Nanomolar,2506952,=,1,True,=,,IC50,nM,,5100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.1
