molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4070182,COc1ccc(CNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC,800.0
CHEMBL4091851,COc1ccc(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC,600.0
CHEMBL4075061,Clc1ccc2c(NCc3ccccn3)c3c(nc2c1)CCCC3,90.0
CHEMBL4066365,CCO[P@](=O)(SCC)c1ccccc1,8000.0
CHEMBL4093928,CCO[P@@](=O)(SCC)c1ccccc1,150000.0
CHEMBL4097266,CSP(C)(=O)OC(C)C(C)(C)C,720000.0
CHEMBL4072457,CSP(C)(=O)OC1CCCCC1,70000.0
CHEMBL23838,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,10.0
CHEMBL4060832,CN1CC2C(=O)N(Cc3ccccc3)C(=O)C2C12C(=O)c1ccccc1C2=O,41160.0
CHEMBL4089033,CN1CC2C(=O)N(C3CCCCC3)C(=O)C2C12C(=O)c1ccccc1C2=O,4120.0
CHEMBL4088091,CN1C(=O)C2CN(C)C3(C(=O)c4ccccc4C3=O)C2C1=O,2100.0
CHEMBL4066805,COc1ccccc1N1C(=O)C2CN(C)C3(C(=O)c4ccccc4C3=O)C2C1=O,11120.0
CHEMBL4080216,CN1CC2C(=O)N(c3cccc(F)c3)C(=O)C2C12C(=O)c1ccccc1C2=O,80110.0
CHEMBL4104459,CN1CC2C(=O)N(c3ccc([N+](=O)[O-])cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,6600.0
CHEMBL4072825,COc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,780.0
CHEMBL4093532,CC(C)c1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,12240.0
CHEMBL4069096,CCc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,44560.0
CHEMBL4090159,Cc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,7340.0
CHEMBL4079853,CN1CC2C(=O)N(c3ccccc3)C(=O)C2C12C(=O)c1ccccc1C2=O,69800.0
CHEMBL4097877,CN1CC2C(=O)N(c3ccc(Br)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,73320.0
CHEMBL4098808,CN1CC2C(=O)N(c3ccc(Cl)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,27860.0
CHEMBL4071803,CN1CC2C(=O)N(c3ccc(F)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,50120.0
CHEMBL4085482,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCN2CCCCC2)cc1,60100.0
CHEMBL4082785,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCN2CCCCC2)cc1,20000.0
CHEMBL4072478,COc1ccc2nc3c(c(NCCCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,3470.0
CHEMBL4101886,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)nc1,6700.0
CHEMBL4068410,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCC(C)[C@@H]2C3C)cc1,760.0
CHEMBL4095755,CC1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C(C)[C@@H]12,22.0
CHEMBL4090842,COc1ccc(CN(CC(=O)NC(C)C)C(=O)CCCCCn2ccnc2/C=N/O)cc1,1000000.0
CHEMBL4069847,CCCCN(CC(=O)NC(C)C)C(=O)CCCCCn1ccnc1/C=N/O,1000000.0
CHEMBL4063984,COc1ccc(CN(CC(=O)NCc2ccccc2)C(=O)CCCCCn2ccnc2/C=N/O)cc1,180000.0
CHEMBL4091748,CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1ccnc1/C=N/O,1000000.0
CHEMBL4072579,COCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1ccnc1/C=N/O,1000000.0
CHEMBL4099486,COCCN(CC(=O)NC(C)C)C(=O)CCCCCn1ccnc1/C=N/O,1000000.0
CHEMBL4068829,COc1ccc(CN(CC(=O)NC(C)C)C(=O)CCCCCn2cc[n+](C)c2/C=N\O)cc1.[I-],1000000.0
CHEMBL4096126,CCCCN(CC(=O)NC(C)C)C(=O)CCCCCn1cc[n+](C)c1/C=N\O.[I-],1000000.0
CHEMBL4059560,COc1ccc(CN(CC(=O)NCc2ccccc2)C(=O)CCCCCn2cc[n+](C)c2/C=N\O)cc1.[I-],1000000.0
CHEMBL4081509,CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1cc[n+](C)c1/C=N\O.[I-],50000.0
CHEMBL4098703,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3)cc1)C2.[Br-],3.4
CHEMBL4076580,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3F)cc1)C2.[Br-],0.8
CHEMBL4095035,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(F)c3)cc1)C2.[Br-],2.9
CHEMBL4073287,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(F)cc3)cc1)C2.[Br-],4.1
CHEMBL4099391,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3C)cc1)C2.[Br-],5.8
CHEMBL4084842,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(C)c3)cc1)C2.[Br-],4.0
CHEMBL4076986,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(C)cc3)cc1)C2.[Br-],18.6
CHEMBL4063583,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3Br)cc1)C2.[Br-],3.8
CHEMBL4082048,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(Br)c3)cc1)C2.[Br-],5.2
CHEMBL4083039,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(Br)cc3)cc1)C2.[Br-],69.7
CHEMBL4101018,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc([N+](=O)[O-])c3)cc1)C2.[Br-],3.6
CHEMBL4070471,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc([N+](=O)[O-])cc3)cc1)C2.[Br-],59.5
CHEMBL1340607,COc1ccc(NC(S)=NCCN2CCC(C)CC2)cc1Cl,12000.0
CHEMBL1482486,COc1ccc(NC(S)=NCCN2CCC(C)CC2)cc1,200000.0
CHEMBL4081932,CC1CCN(CCNC(=S)Nc2cccc(Cl)c2)CC1,200000.0
CHEMBL4099934,COc1ccc(NC(=S)NCCN2CCCCC2)cc1,120000.0
CHEMBL4071394,S=C(NCCN1CCCCC1)Nc1cccc(Cl)c1,190000.0
CHEMBL4092186,COc1ccc(NC(=S)NCCN2CCOCC2)cc1Cl,14000.0
CHEMBL1543212,COc1ccc(NC(S)=NCCN2CCOCC2)cc1,200000.0
CHEMBL1416246,S=C(NCCN1CCOCC1)Nc1cccc(Cl)c1,200000.0
CHEMBL4095547,COc1cc(NC(=S)NCCN2CCOCC2)ccc1Cl,200000.0
CHEMBL4075136,COc1ccc(NC(=S)NCCN(C)C)cc1Cl,46000.0
CHEMBL4087841,COc1ccc(NC(=S)NCCN(C)C)cc1,200000.0
CHEMBL1301463,CN(C)CCN=C(S)Nc1cccc(Cl)c1,140000.0
CHEMBL4079963,NS(=O)(=O)c1ccc(NC(=S)NCCN2CCCCC2)cc1,90000.0
CHEMBL4104206,FC(F)(F)c1ccc(NC(=S)NCCN2CCCCC2)cc1,200000.0
CHEMBL4092142,NS(=O)(=O)c1ccc(NC(=S)NCCN2CCOCC2)cc1,200000.0
CHEMBL179218,CN(C)CC/N=C(/S)Nc1ccc(S(N)(=O)=O)cc1,200000.0
CHEMBL4064806,COc1ccccc1NC(=S)NCCN(C)C,120000.0
CHEMBL4100253,CN(C)CCNC(=S)Nc1ccccc1Cl.O=S(=O)(O)O,200000.0
CHEMBL4073401,COc1ccccc1NC(=S)NCCN1CCCCC1.Cl,32000.0
CHEMBL1311140,COc1ccccc1N=C(S)NCCN1CCOCC1,200000.0
CHEMBL14577,C[n+]1ccccc1/C=N/O.[I-],995700.0
CHEMBL451635,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,2169000.0
CHEMBL4068713,COc1cc2c(cc1OC)CN(Cc1cccc(/C=N/O)c1O)CC2,1265000.0
CHEMBL4088294,COc1cc2c(cc1OC)CN(Cc1ccc(O)c(/C=N/O)c1)CC2,559300.0
CHEMBL4060058,COc1cc2c(cc1OC)CN(Cc1cc(C)cc(/C=N/O)c1O)CC2,1058000.0
CHEMBL4080917,COc1cc2c(cc1OC)CN(Cc1cc(Cl)cc(/C=N/O)c1O)CC2,1567000.0
CHEMBL4104406,COc1cc2c(cc1OC)CN(Cc1cc(Br)cc(/C=N/O)c1O)CC2,956700.0
CHEMBL4062826,COc1cc2c(cc1OC)CN(Cc1cc(F)cc(/C=N/O)c1O)CC2,692500.0
CHEMBL4100057,COc1cc(/C=N/O)c(O)c(CN2CCc3cc(OC)c(OC)cc3C2)c1,1382000.0
CHEMBL4073838,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cccc(/C=N/O)c1O)CC2,907800.0
CHEMBL4100639,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1ccc(O)c(/C=N/O)c1)CC2,625600.0
CHEMBL4065242,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(C)cc(/C=N/O)c1O)CC2,1124000.0
CHEMBL4092905,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(Cl)cc(/C=N/O)c1O)CC2,1207000.0
CHEMBL4091945,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(Br)cc(/C=N/O)c1O)CC2,895800.0
CHEMBL4076907,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(F)cc(/C=N/O)c1O)CC2,754700.0
CHEMBL4084189,COc1cc(/C=N/O)c(O)c(CN2CCc3cc(OC)c(OC)cc3C2c2ccccc2)c1,911300.0
CHEMBL4062487,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cccc(/C=N/O)c3O)CC1)CC2,802400.0
CHEMBL4061404,COc1cc2c(cc1OC)CN(CC1CCN(Cc3ccc(O)c(/C=N/O)c3)CC1)CC2,393300.0
CHEMBL4089550,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(C)cc(/C=N/O)c3O)CC1)CC2,417500.0
CHEMBL4102122,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(Cl)cc(/C=N/O)c3O)CC1)CC2,636700.0
CHEMBL4077866,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(Br)cc(/C=N/O)c3O)CC1)CC2,568000.0
CHEMBL4064154,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(F)cc(/C=N/O)c3O)CC1)CC2,658100.0
CHEMBL4085722,COc1cc(/C=N/O)c(O)c(CN2CCC(CN3CCc4cc(OC)c(OC)cc4C3)CC2)c1,847900.0
CHEMBL4086639,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cccc(/C=N/O)c3O)CC1)CC2,740400.0
CHEMBL4104534,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3ccc(O)c(/C=N/O)c3)CC1)CC2,233700.0
CHEMBL4094380,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cc(C)cc(/C=N/O)c3O)CC1)CC2,524700.0
CHEMBL4066891,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cc(Cl)cc(/C=N/O)c3O)CC1)CC2,940800.0
CHEMBL4091001,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cc(Br)cc(/C=N/O)c3O)CC1)CC2,977400.0
CHEMBL4063109,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cc(F)cc(/C=N/O)c3O)CC1)CC2,684500.0
CHEMBL4064304,COc1cc(/C=N/O)c(O)c(CN2CCC(CN3CCc4cc(OC)c(OC)cc4C3c3ccccc3)CC2)c1,543400.0
CHEMBL4080800,Cc1ccc(C2c3ccccc3N(C)c3ccccc32)cc1,20000.0
CHEMBL4094837,COc1ccc(C2c3ccccc3N(C)c3ccccc32)cc1,20000.0
CHEMBL4090498,C[n+]1c2ccccc2c(-c2ccccc2)c2ccccc21.F[B-](F)(F)F,61300.0
CHEMBL4069472,Cc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F,41500.0
CHEMBL4104952,C[n+]1c2ccccc2c(-c2ccc(N)cc2)c2ccccc21.F[B-](F)(F)F,7620.0
CHEMBL4080726,CCN(CC)c1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F,25200.0
CHEMBL4097249,C[n+]1c2ccccc2c(-c2ccc(NC(=O)C(F)(F)F)cc2)c2ccccc21.F[B-](F)(F)F,36500.0
CHEMBL4070057,CC(=O)Nc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F,54300.0
CHEMBL4078265,C[n+]1c2ccccc2c(-c2ccc(F)cc2)c2ccccc21.F[B-](F)(F)F,32300.0
CHEMBL4096311,COc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F,13700.0
CHEMBL4067342,C[n+]1c2ccccc2c(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c2ccccc21.F[B-](F)(F)F,20000.0
CHEMBL4088594,Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1O.F[B-](F)(F)F,49800.0
CHEMBL4071110,Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1C.F[B-](F)(F)F,60100.0
CHEMBL4091935,C[n+]1c2ccccc2c(-c2c(O)ccc3ccccc23)c2ccccc21.F[B-](F)(F)F,20000.0
CHEMBL4070092,C[n+]1c2ccccc2c(-c2cccs2)c2ccccc21.F[B-](F)(F)F,40900.0
CHEMBL4077169,CN1c2ccccc2C(N2CCOCC2)c2ccccc21,12300.0
CHEMBL4065259,CN1c2ccccc2C(N2CCSCC2)c2ccccc21,11800.0
CHEMBL4075825,CN1c2ccccc2C(n2cncn2)c2ccccc21,18800.0
CHEMBL4075624,CN1c2ccccc2C(n2cnc([N+](=O)[O-])n2)c2ccccc21,16700.0
CHEMBL4088659,CN1c2ccccc2C(n2nnc3ccccc32)c2ccccc21,12400.0
CHEMBL4074993,CN1c2ccccc2C(n2c3ccccc3c3ccccc32)c2ccccc21,20000.0
CHEMBL4063635,C[n+]1c2ccccc2c(N)c2ccccc21.F[B-](F)(F)F,39500.0
CHEMBL4083288,CCCCNc1c2ccccc2[n+](C)c2ccccc12.F[B-](F)(F)F,20000.0
CHEMBL4066908,CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,4500.0
CHEMBL4075667,C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,1200.0
CHEMBL4091683,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,680.0
CHEMBL4069776,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,280.0
CHEMBL4096963,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,3700.0
CHEMBL4089264,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,590.0
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,19.0
CHEMBL3425895,CCn1c2ccccc2c2cc(/C=C/c3ccc4ccccc4[n+]3C)ccc21.[I-],300.0
CHEMBL3425894,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)ccc2ccccc21.[I-],700.0
CHEMBL3425893,C[n+]1c(/C=C/c2ccc(N3CCOCC3)cc2)ccc2ccccc21.[I-],2400.0
CHEMBL3425892,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1N1CCOCC1.[I-],1900.0
CHEMBL3425889,C[n+]1c(/C=C/c2ccccc2)ccc2ccccc21.[I-],4300.0
CHEMBL1303143,C[n+]1c(/C=C/c2ccc(O)cc2)ccc2ccccc21.[I-],1800.0
CHEMBL3425881,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)cc(OC)c1O.[I-],1700.0
CHEMBL3425891,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)cc(OC)c1OC.[I-],1600.0
CHEMBL3425890,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1F.[I-],2800.0
CHEMBL3425885,C[n+]1c(/C=C/c2cc([N+](=O)[O-])ccc2O)ccc2ccccc21.[I-],5000.0
CHEMBL1242180,CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-],500.0
CHEMBL4061433,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(O)c1.[I-],1500.0
CHEMBL4097284,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(OC)c1.[I-],700.0
CHEMBL4070093,CN1CCN(c2ccc(/C=C/c3ccc4ccccc4[n+]3C)cc2)CC1.[I-],1400.0
CHEMBL4093946,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1N1CCN(C)CC1.[I-],2100.0
CHEMBL4066392,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-],400.0
CHEMBL4080358,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(Cl)c1.[I-],600.0
CHEMBL4104589,C[n+]1c(/C=C/c2ccc(Cl)cc2)ccc2ccccc21.[I-],4400.0
CHEMBL597863,C[n+]1c(/C=C/c2ccc(F)cc2)ccc2ccccc21.[I-],2400.0
CHEMBL4096862,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(OC)n1.[I-],1000.0
CHEMBL4060972,COc1ncccc1/C=C/c1ccc2ccccc2[n+]1C.[I-],5000.0
CHEMBL4089155,C[n+]1c(/C=C/c2cccnc2)ccc2ccccc21.[I-],5000.0
CHEMBL4099308,CN1CCN(c2cc(/C=C/c3ccc(N(C)C)cc3)[n+](C)c3ccccc23)CC1.[I-],5000.0
CHEMBL4086152,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(C)CC3)c3ccccc3[n+]2C)c(O)c1.[I-],5000.0
CHEMBL4065910,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(C)CC3)c3ccccc3[n+]2C)c(OC)c1.[I-],5000.0
CHEMBL4093514,CN1CCN(c2ccc(/C=C/c3cc(N4CCN(C)CC4)c4ccccc4[n+]3C)cc2)CC1.[I-],2500.0
CHEMBL4086383,COc1cc(/C=C/c2cc(N3CCN(C)CC3)c3ccccc3[n+]2C)ccc1N1CCN(C)CC1.[I-],4200.0
CHEMBL4064920,CN(C)c1ccc(/C=C/c2cc(N3CCOCC3)c3ccccc3[n+]2C)cc1.[I-],5000.0
CHEMBL4078528,CCN(CC)c1ccc(/C=C/c2cc(N3CCOCC3)c3ccccc3[n+]2C)c(O)c1.[I-],5000.0
CHEMBL4102810,CCN(CC)c1ccc(/C=C/c2cc(N3CCOCC3)c3ccccc3[n+]2C)c(OC)c1.[I-],5000.0
CHEMBL4067639,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)cc(N2CCOCC2)c2ccccc21.[I-],4400.0
CHEMBL4095051,CCn1c2ccccc2c2cc(/C=C/c3cc(N4CCOCC4)c4ccccc4[n+]3C)ccc21.[I-],2300.0
CHEMBL4105221,CN(C)c1ccc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)cc1.[I-],5000.0
CHEMBL4087364,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)c(O)c1.[I-],5000.0
CHEMBL4072484,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)c(OC)c1.[I-],5000.0
CHEMBL4099404,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)cc(N2CCN(CCO)CC2)c2ccccc21.[I-],5000.0
CHEMBL4065374,COc1cc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)cc(OC)c1O.[I-],5000.0
CHEMBL4086807,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3n2)c(O)c1,5000.0
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5000.0
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,5000.0
CHEMBL3425908,CCn1c2ccccc2c2cc(/C=C/c3ccc4ccccc4n3)ccc21,5000.0
CHEMBL4079599,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,890.0
CHEMBL4071149,CCOC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)OCC,10000.0
CHEMBL4094833,CCOC(=O)CC[C@@H](NC(=O)OCc1ccccc1)C(=O)OCC,10000.0
CHEMBL4067388,CCOC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,4990.0
CHEMBL4102571,CCOC(=O)CC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,3000.0
CHEMBL4078305,O=C(CC[C@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,760.0
CHEMBL4064686,O=C(CC[C@@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,20000.0
CHEMBL4086191,O=C(CC[C@H](NC(=O)c1c[nH]c2ccccc12)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,6400.0
CHEMBL4073273,COc1ccc2cc(C(=O)N[C@@H](CCC(=O)NCCC3CCN(Cc4ccccc4)CC3)C(=O)O)ccc2c1,15200.0
CHEMBL4093947,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,850.0
CHEMBL4059766,CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,500.0
CHEMBL4081699,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1c[nH]c2ccccc12,1900.0
CHEMBL4076207,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1c[nH]c2ccccc12,3040.0
CHEMBL4080691,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccc2cc(OC)ccc2c1,890.0
CHEMBL4098654,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,63.0
CHEMBL4068935,CCN(CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,1250.0
CHEMBL4100298,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,39.0
CHEMBL4092562,CCN(CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,1370.0
CHEMBL4100407,Cc1ccc2c(c1)C(=O)C(=O)N2C(=O)N(C)C,144.5
CHEMBL4073582,Cc1ccc2c(c1)C(=O)C(=O)N2C(=O)c1ccccc1,1000.0
CHEMBL4074655,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccccc1[N+](=O)[O-],199.5
CHEMBL511921,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(Br)cc1,204.17
CHEMBL4100935,O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccc(Br)cc21,89.13
CHEMBL4082959,O=C1C(=O)N(Cc2ccccc2[N+](=O)[O-])c2ccc(Br)cc21,263.0
CHEMBL4062800,COc1ccc(NCc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)cc1,169.8
CHEMBL4090751,O=C1C(=O)N(C(=O)c2ccccc2)c2ccc(CNc3ccc(Br)cc3)cc21,398.1
CHEMBL4085450,O=C1C(=O)N(C(=O)c2ccccc2)c2ccc(CN3CCCCC3)cc21,79.43
CHEMBL4063877,CN1CCN(Cc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)CC1,47.86
CHEMBL4068888,CCN(CC)Cc1ccc(NC(=O)c2ccccc2)c(C(=O)C(=O)N(CC)CC)c1,44.67
CHEMBL4077157,O=C(Nc1ccc(CN2CCOCC2)cc1C(=O)C(=O)N1C(=O)CCC1=O)c1ccccc1,229.08
CHEMBL4094543,Cc1ccc2c(c1)CC(=O)N2C(=O)c1ccccc1,1000.0
CHEMBL4067881,O=C(O)CCC(=O)NCc1ccc2c(c1)CC(=O)N2C(=O)c1ccccc1,1000.0
CHEMBL4065639,COC(=O)C(=O)c1cc(C)ccc1NC(=O)c1ccccc1,1000.0
CHEMBL4125708,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)C1,26430.0
CHEMBL4128985,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@@H](C(C)(C)O)C1,25070.0
CHEMBL4127747,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)[C@](C(=O)C(C)C)(C(=O)C3=C2O[C@H](C(C)(C)O)C3)[C@]1(C)CCC(=O)C(C)C,10880.0
CHEMBL4129147,CC(C)=CCC1=C2O[C@H](C(C)(C)O)C[C@@]23C[C@H](CC=C(C)C)[C@@](C)(CCC(=O)C(C)C)[C@@](C(=O)C(C)C)(C1=O)C3=O,24260.0
CHEMBL4128454,CC(=O)[C@@]12C(=O)C(CC=C(C)C)=C3O[C@H](C(C)(C)O)C[C@]3(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,8750.0
CHEMBL4127071,C=C(C)[C@@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]23C[C@@H](C(C)(C)O)OC2=C(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C3=O,9130.0
CHEMBL4130217,COC(C)(C)/C=C/C[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,3980.0
CHEMBL4125722,COC(C)(C)/C=C/C[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,7170.0
CHEMBL4129007,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@@H](C(C)(C)O)[C@@H]3O)[C@@]1(C(=O)C(C)C)C2=O,12550.0
CHEMBL4129420,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)[C@H]3O)[C@@]1(C(=O)C(C)C)C2=O,8830.0
